,행정구역,학원이름,주소,상세주소,위도,경도,분야명
92,동대문구,튼튼영어마스터클럽영어교습소,서울특별시 동대문구 망우로 95,휘경롯데아파트 상가동 102호 (휘경동),37.5911848350701,127.06396320352,입시.검정 및 보습
93,동대문구,KBS아트비전미용학원,서울특별시 동대문구 왕산로 225,5층15호.16호 (청량리동),37.5821227010138,127.047209103701,직업기술
94,동대문구,꿈꾸는화가들미술교습소,서울특별시 동대문구 이문로 47,", 2층 201호 일부 (이문동, 자인M TOWER)",37.5916763879702,127.05679729941,예능(대)
95,동대문구,엔젤스(Angels)음악교습소,서울특별시 동대문구 무학로26길 19,2층 (용두동),37.5734773237163,127.031795568314,예능(대)
96,동대문구,나래피아노음악교습소,서울특별시 동대문구 이문로42길 5,", 1층 일부 (이문동)",37.6009204164141,127.062429971586,예능(대)
97,동대문구,청송음악교습소,서울특별시 동대문구 답십리로66길 17,2층 (장안동),37.5718028992997,127.068207965817,예능(대)
98,동대문구,소아서예교습소,서울특별시 동대문구 답십리로 66,", 301호 (전농동)",37.5754427493831,127.048278848935,기타(대)
99,동대문구,우미영음악교습소,서울특별시 동대문구 서울시립대로12길 43,", 3층 (전농동 222-6)",37.5778656830853,127.052139422685,예능(대)
100,동대문구,열린음악교습소,서울특별시 동대문구 한천로39길 27,2층(전농동),37.5782250576743,127.066701593769,예능(대)
101,동대문구,상상아이미술창작소미술교습소,서울특별시 동대문구 약령시로 11,2층 (제기동),37.582822104654,127.031004774407,예능(대)
102,동대문구,샤인미술교습소,서울특별시 동대문구 서울시립대로 31,동아아파트 102동상가110호 (전농동),37.5753105451014,127.045864474612,예능(대)
103,동대문구,예당음악교습소,서울특별시 동대문구 이문로1길 8-5,", 1층 (회기동)",37.5888839765256,127.053445220331,예능(대)
104,동대문구,경산서예교습소,서울특별시 동대문구 망우로 49,", 4층 일부 (휘경동)",37.5894207761972,127.058776565826,기타(대)
105,동대문구,르네미술교습소,서울특별시 동대문구 망우로 95,", 상가동 1층 103호 (휘경동, 휘경동롯데아파트)",37.5911848350701,127.06396320352,예능(대)
106,동대문구,모짜르트피아노교습소,서울특별시 동대문구 망우로16길 11-15,(2층) (휘경동),37.5895365056599,127.062381285993,예능(대)
107,동대문구,예진서예교습소,서울특별시 동대문구 장한로5길 41,3층일부(우측) (장안동),37.565017443888,127.064132337131,기타(대)
108,동대문구,이레미술교습소,서울특별시 동대문구 회기로25길 55,2층 (이문동),37.5923188558351,127.05667119747,예능(대)
109,동대문구,예화피아노음악교습소,서울특별시 동대문구 한천로17길 23,", 2층 (답십리동)",37.5699396832603,127.062772667603,예능(대)
110,동대문구,삼성음악교습소,서울특별시 동대문구 전농로 192,전농동삼성아파트 상가204 (전농동),37.58280297036,127.055452585633,예능(대)
111,동대문구,샛별음악교습소,서울특별시 동대문구 망우로10길 41,", 101호 (휘경동)",37.5870611505774,127.056785300832,예능(대)
112,동대문구,비바체음악교습소,서울특별시 동대문구 외대역동로 36,동양2차아파트 상가1층일부 (휘경동),37.5924159916628,127.066176531248,예능(대)
113,동대문구,수학의힘동대문학원,서울특별시 동대문구 답십리로 291-1,3층전체 (장안동),37.572538710473,127.072640611753,입시.검정 및 보습
114,동대문구,이지수학교습소,서울특별시 동대문구 회기로 168,2층 (회기동),37.5903607659743,127.054684517951,입시.검정 및 보습
115,동대문구,스프라이팅(Spwriting)이문캠퍼스학원,서울특별시 동대문구 한천로58길 75-19,1층 (이문동),37.6004334631901,127.069160296628,입시.검정 및 보습
116,동대문구,탑수학교습소,서울특별시 동대문구 사가정로 145,2층 (전농동),37.5781094903909,127.060981222248,입시.검정 및 보습
117,동대문구,베스트윈학원,서울특별시 동대문구 정릉천동로 158,2층 (제기동),37.5862089067933,127.037051216513,입시.검정 및 보습
118,동대문구,초록초록미술학원,서울특별시 동대문구 답십리로69길 8,", 5층일부 (장안동,장안동 근린생활시설)",37.5727149888064,127.074020684384,예능(대)
119,동대문구,동대문올림피아드학원,서울특별시 동대문구 답십리로 269,", 2층, 3층 (장안동, 화성빌딩)",37.5726770051581,127.070423396159,입시.검정 및 보습
120,동대문구,GLEC어학원,서울특별시 동대문구 답십리로 269,", , 4층,6층 (장안동,화성빌딩)",37.5726770051581,127.070423396159,국제화
121,동대문구,예린음악학원,서울특별시 동대문구 답십리로69길 11,3층일부 (장안동),37.5727179929179,127.073683352955,예능(대)
122,동대문구,홍익아이숲미술교습소,서울특별시 동대문구 황물로 41,2층 (전농동),37.5736164704917,127.046388234748,예능(대)
123,동대문구,동대문C&C미술학원,서울특별시 동대문구 한천로 196,2층일부 (장안동),37.5778529856705,127.068366653594,예능(대)
124,동대문구,프라하피아노교습소,서울특별시 동대문구 고산자로30길 70,1층일부 (용두동),37.575230527702,127.042015853524,예능(대)
125,동대문구,e해법수학교습소,서울특별시 동대문구 서울시립대로 31,동아아파트 102동 207호 (전농동),37.5753105451014,127.045864474612,입시.검정 및 보습
126,동대문구,쥴리어드음악교습소,서울특별시 동대문구 답십리로23나길 17,", 1층일부 (전농동)",37.5800228229668,127.052792227116,예능(대)
127,동대문구,청솔해법영어교습소,서울특별시 동대문구 전농로10길 20,", 201호, 202호 (답십리동,답십리청솔우성아파트상가)",37.5746094744702,127.060129124176,입시.검정 및 보습
128,동대문구,현진학원,서울특별시 동대문구 사가정로 80,", 4층 413~415호 (답십리동)",37.5752237850342,127.054926569574,입시.검정 및 보습
